user_ID,stimuli_ID,stimuli_file,rating_type,rating,timestamp
1,-1,,user_registered,-1,2022-09-26 15:41:38 547352
2,-1,,user_registered,-1,2022-09-26 15:41:52 709667
1,91,./stimuli/midjourney/p11.png,range_image_appeal,1,2022-09-26 15:42:06 615170
1,91,./stimuli/midjourney/p11.png,range_realism,1,2022-09-26 15:42:06 615170
1,91,./stimuli/midjourney/p11.png,range_prompt_matching,1,2022-09-26 15:42:06 615170
1,91,./stimuli/midjourney/p11.png,ww,2560,2022-09-26 15:42:06 615170
1,91,./stimuli/midjourney/p11.png,wh,1297,2022-09-26 15:42:06 615170
1,91,./stimuli/midjourney/p11.png,wz,1.5,2022-09-26 15:42:06 615170
1,91,./stimuli/midjourney/p11.png,start_timestamp,"Mon, 26 Sep 2022 15:41:55 GMT",2022-09-26 15:42:06 615170
1,91,./stimuli/midjourney/p11.png,quality_meta,-1,2022-09-26 15:42:06 615170
1,91,./stimuli/midjourney/p11.png,pi,1,2022-09-26 15:42:06 615170
3,-1,,user_registered,-1,2022-09-26 15:42:08 483713
1,64,./stimuli/glide/p11.png,range_image_appeal,1,2022-09-26 15:42:16 529229
1,64,./stimuli/glide/p11.png,range_realism,1,2022-09-26 15:42:16 529229
1,64,./stimuli/glide/p11.png,range_prompt_matching,1,2022-09-26 15:42:16 529229
1,64,./stimuli/glide/p11.png,ww,2560,2022-09-26 15:42:16 529229
1,64,./stimuli/glide/p11.png,wh,1297,2022-09-26 15:42:16 529229
1,64,./stimuli/glide/p11.png,wz,1.5,2022-09-26 15:42:16 529229
1,64,./stimuli/glide/p11.png,start_timestamp,"Mon, 26 Sep 2022 15:42:06 GMT",2022-09-26 15:42:16 529229
1,64,./stimuli/glide/p11.png,quality_meta,-1,2022-09-26 15:42:16 529229
1,64,./stimuli/glide/p11.png,pi,1,2022-09-26 15:42:16 529229
1,17,./stimuli/craiyon/p18.png,range_image_appeal,1,2022-09-26 15:42:30 190700
1,17,./stimuli/craiyon/p18.png,range_realism,1,2022-09-26 15:42:30 190700
1,17,./stimuli/craiyon/p18.png,range_prompt_matching,1,2022-09-26 15:42:30 190700
1,17,./stimuli/craiyon/p18.png,ww,2560,2022-09-26 15:42:30 190700
1,17,./stimuli/craiyon/p18.png,wh,1297,2022-09-26 15:42:30 190700
1,17,./stimuli/craiyon/p18.png,wz,1.5,2022-09-26 15:42:30 190700
1,17,./stimuli/craiyon/p18.png,start_timestamp,"Mon, 26 Sep 2022 15:42:16 GMT",2022-09-26 15:42:30 190700
1,17,./stimuli/craiyon/p18.png,quality_meta,-1,2022-09-26 15:42:30 190700
1,17,./stimuli/craiyon/p18.png,pi,1,2022-09-26 15:42:30 190700
1,135,./stimuli/stable_diffusion/p17.png,range_image_appeal,2,2022-09-26 15:42:46 618991
1,135,./stimuli/stable_diffusion/p17.png,range_realism,2,2022-09-26 15:42:46 618991
1,135,./stimuli/stable_diffusion/p17.png,range_prompt_matching,3,2022-09-26 15:42:46 618991
