model,metric,img_id,quality_score
stable_diffusion,MUSIQ,p15.png,78.14970397949219
stable_diffusion,MUSIQ,p16.png,71.18880462646484
stable_diffusion,MUSIQ,p17.png,63.16661834716797
stable_diffusion,MUSIQ,p18.png,73.44190216064453
stable_diffusion,MUSIQ,p19.png,76.5976791381836
stable_diffusion,MUSIQ,p20.png,73.7646255493164
stable_diffusion,MUSIQ,p21.png,78.10260772705078
stable_diffusion,MUSIQ,p22.png,62.0322380065918
stable_diffusion,MUSIQ,p23.png,74.77006530761719
stable_diffusion,MUSIQ,p24.png,60.90445327758789
stable_diffusion,MUSIQ,p25.png,70.4839859008789
stable_diffusion,MUSIQ,p26.png,74.84392547607422
stable_diffusion,MUSIQ,p27.png,77.93675231933594
glide,DBCNN,p01.png,51.03195571899414
glide,DBCNN,p02.png,57.96781921386719
glide,DBCNN,p03.png,44.81589126586914
glide,DBCNN,p04.png,42.29227066040039
glide,DBCNN,p05.png,54.19419479370117
glide,DBCNN,p06.png,27.61746597290039
glide,DBCNN,p07.png,50.9648323059082
glide,DBCNN,p08.png,42.1849479675293
glide,DBCNN,p09.png,33.410362243652344
glide,DBCNN,p10.png,47.68069076538086
glide,DBCNN,p11.png,59.63917922973633
glide,DBCNN,p12.png,60.310516357421875
glide,DBCNN,p13.png,57.90988540649414
glide,DBCNN,p14.png,56.877830505371094
glide,DBCNN,p15.png,44.6663703918457
glide,DBCNN,p16.png,59.21171951293945
glide,DBCNN,p17.png,42.71913528442383
glide,DBCNN,p18.png,55.509002685546875
glide,DBCNN,p19.png,46.252079010009766
glide,DBCNN,p20.png,32.664730072021484
glide,DBCNN,p21.png,49.458160400390625
glide,DBCNN,p22.png,39.75709533691406
glide,DBCNN,p23.png,39.71455383300781
glide,DBCNN,p24.png,51.21528625488281
glide,DBCNN,p25.png,26.15729522705078
glide,DBCNN,p26.png,45.530521392822266
glide,DBCNN,p27.png,47.189544677734375
midjourney,DBCNN,p01.png,58.041168212890625
midjourney,DBCNN,p02.png,47.42765808105469
midjourney,DBCNN,p03.png,61.93255615234375
midjourney,DBCNN,p04.png,63.132347106933594
midjourney,DBCNN,p05.png,58.28744888305664
midjourney,DBCNN,p06.png,44.00157928466797
midjourney,DBCNN,p07.png,63.98622512817383
midjourney,DBCNN,p08.png,56.6688232421875
midjourney,DBCNN,p09.png,52.84249496459961
midjourney,DBCNN,p10.png,56.989051818847656
midjourney,DBCNN,p11.png,40.84896469116211
midjourney,DBCNN,p12.png,52.88292694091797
midjourney,DBCNN,p13.png,39.8178596496582
midjourney,DBCNN,p14.png,57.91901779174805
midjourney,DBCNN,p15.png,43.31372833251953
midjourney,DBCNN,p16.png,54.425716400146484
midjourney,DBCNN,p17.png,33.553985595703125
midjourney,DBCNN,p18.png,54.032264709472656
midjourney,DBCNN,p19.png,30.677528381347656
midjourney,DBCNN,p20.png,63.127769470214844
midjourney,DBCNN,p21.png,72.35606384277344
midjourney,DBCNN,p22.png,54.630882263183594
midjourney,DBCNN,p23.png,61.558372497558594
midjourney,DBCNN,p24.png,43.49642562866211
midjourney,DBCNN,p25.png,44.95270919799805
midjourney,DBCNN,p26.png,57.645992279052734
midjourney,DBCNN,p27.png,54.84404373168945
stable_diffusion,DBCNN,p01.png,62.66445541381836
stable_diffusion,DBCNN,p02.png,68.94735717773438
stable_diffusion,DBCNN,p03.png,65.07073974609375
stable_diffusion,DBCNN,p04.png,55.59086227416992
stable_diffusion,DBCNN,p05.png,66.6930923461914
stable_diffusion,DBCNN,p06.png,75.73617553710938
stable_diffusion,DBCNN,p07.png,63.155941009521484
stable_diffusion,DBCNN,p08.png,34.81055450439453
stable_diffusion,DBCNN,p09.png,62.29090881347656
stable_diffusion,DBCNN,p10.png,67.73807525634766
stable_diffusion,DBCNN,p11.png,71.26242065429688
stable_diffusion,DBCNN,p12.png,60.41447830200195
stable_diffusion,DBCNN,p13.png,59.53802490234375
stable_diffusion,DBCNN,p14.png,65.790771484375
stable_diffusion,DBCNN,p15.png,74.67253112792969
stable_diffusion,DBCNN,p16.png,54.49778366088867
stable_diffusion,DBCNN,p17.png,62.165775299072266
stable_diffusion,DBCNN,p18.png,73.84431457519531
stable_diffusion,DBCNN,p19.png,66.3388671875
stable_diffusion,DBCNN,p20.png,65.60299682617188
stable_diffusion,DBCNN,p21.png,70.64947509765625
stable_diffusion,DBCNN,p22.png,53.29669952392578
stable_diffusion,DBCNN,p23.png,69.77705383300781
stable_diffusion,DBCNN,p24.png,54.691650390625
stable_diffusion,DBCNN,p25.png,58.16647720336914
stable_diffusion,DBCNN,p26.png,76.71074676513672
stable_diffusion,DBCNN,p27.png,73.37528991699219
own,DBCNN,p17.png,28.330141067504883
own,DBCNN,p18.png,34.29174041748047
own,DBCNN,p19.png,52.6184196472168
own,DBCNN,p20.png,48.93425750732422
own,DBCNN,p21.png,61.29063034057617
own,DBCNN,p22.png,46.44480895996094
own,DBCNN,p23.png,46.912254333496094
own,DBCNN,p24.png,57.85707092285156
own,DBCNN,p25.png,30.147430419921875
own,DBCNN,p26.png,65.66709899902344
own,DBCNN,p27.png,31.634185791015625
dall-e,DBCNN,p01.png,35.198360443115234
dall-e,DBCNN,p02.png,53.25718688964844
dall-e,DBCNN,p03.png,57.02723693847656
dall-e,DBCNN,p04.png,39.01329803466797
dall-e,DBCNN,p05.png,58.03694534301758
dall-e,DBCNN,p06.png,69.5880126953125
dall-e,DBCNN,p07.png,50.506317138671875
dall-e,DBCNN,p08.png,57.56740188598633
dall-e,DBCNN,p09.png,56.53535461425781
dall-e,DBCNN,p10.png,46.521034240722656
dall-e,DBCNN,p11.png,63.197853088378906
dall-e,DBCNN,p12.png,60.313011169433594
dall-e,DBCNN,p13.png,58.58985900878906
dall-e,DBCNN,p14.png,66.76564025878906
dall-e,DBCNN,p15.png,60.36627960205078
dall-e,DBCNN,p16.png,51.70012283325195
dall-e,DBCNN,p17.png,51.21527099609375
dall-e,DBCNN,p18.png,47.89198303222656
dall-e,DBCNN,p19.png,51.620941162109375
dall-e,DBCNN,p20.png,25.106657028198242
dall-e,DBCNN,p21.png,51.433624267578125
dall-e,DBCNN,p22.png,45.91964340209961
dall-e,DBCNN,p23.png,53.61226272583008
dall-e,DBCNN,p24.png,59.092323303222656
dall-e,DBCNN,p25.png,48.711578369140625
dall-e,DBCNN,p26.png,69.45111083984375
dall-e,DBCNN,p27.png,57.217559814453125
craiyon,DBCNN,p01.png,51.05731964111328
craiyon,DBCNN,p02.png,55.195045471191406
craiyon,DBCNN,p03.png,57.967525482177734
craiyon,DBCNN,p04.png,33.71105194091797
craiyon,DBCNN,p05.png,56.431339263916016
craiyon,DBCNN,p06.png,53.081748962402344
craiyon,DBCNN,p07.png,45.86831283569336
craiyon,DBCNN,p08.png,42.785560607910156
craiyon,DBCNN,p09.png,38.91884994506836
craiyon,DBCNN,p10.png,58.75520324707031
craiyon,DBCNN,p11.png,64.87528228759766
craiyon,DBCNN,p12.png,47.93222427368164
craiyon,DBCNN,p13.png,43.0958137512207
craiyon,DBCNN,p14.png,60.06609344482422
craiyon,DBCNN,p15.png,54.11034393310547
craiyon,DBCNN,p16.png,52.02078628540039
craiyon,DBCNN,p17.png,40.78470230102539
craiyon,DBCNN,p18.png,20.5015811920166
craiyon,DBCNN,p19.png,54.312007904052734
craiyon,DBCNN,p20.png,37.90540313720703
craiyon,DBCNN,p21.png,60.64542007446289
craiyon,DBCNN,p22.png,52.74208450317383
craiyon,DBCNN,p23.png,52.22108459472656
craiyon,DBCNN,p24.png,54.38909149169922
craiyon,DBCNN,p25.png,27.8320369720459
craiyon,DBCNN,p26.png,48.55436706542969
craiyon,DBCNN,p27.png,56.30158233642578
stable_diffusion,MANIQA,p01.png,0.6850491762161255
stable_diffusion,MANIQA,p02.png,0.6869909167289734
stable_diffusion,MANIQA,p03.png,0.6667449474334717
stable_diffusion,MANIQA,p04.png,0.5913486480712891
stable_diffusion,MANIQA,p05.png,0.6325100660324097
stable_diffusion,MANIQA,p06.png,0.6982937455177307
stable_diffusion,MANIQA,p07.png,0.6861532330513
stable_diffusion,MANIQA,p08.png,0.5548166036605835
stable_diffusion,MANIQA,p09.png,0.6215587258338928
stable_diffusion,MANIQA,p10.png,0.6916385293006897
stable_diffusion,MANIQA,p11.png,0.7509947419166565
stable_diffusion,MANIQA,p12.png,0.7097036838531494
stable_diffusion,MANIQA,p13.png,0.5612011551856995
stable_diffusion,MANIQA,p14.png,0.733777642250061
stable_diffusion,MANIQA,p15.png,0.6999576091766357
stable_diffusion,MANIQA,p16.png,0.6058484315872192
stable_diffusion,MANIQA,p17.png,0.6438241004943848
stable_diffusion,MANIQA,p18.png,0.6420506238937378
stable_diffusion,MANIQA,p19.png,0.6703184247016907
stable_diffusion,MANIQA,p20.png,0.6163567304611206
stable_diffusion,MANIQA,p21.png,0.6765123009681702
stable_diffusion,MANIQA,p22.png,0.5877645611763
stable_diffusion,MANIQA,p23.png,0.5997998714447021
stable_diffusion,MANIQA,p24.png,0.6607776284217834
stable_diffusion,MANIQA,p25.png,0.6848952174186707
stable_diffusion,MANIQA,p26.png,0.6820271015167236
stable_diffusion,MANIQA,p27.png,0.70746910572052
glide,MANIQA,p01.png,0.5279062986373901
glide,MANIQA,p02.png,0.49366217851638794
glide,MANIQA,p03.png,0.35780641436576843
glide,MANIQA,p04.png,0.4460659921169281
glide,MANIQA,p05.png,0.5411337018013
glide,MANIQA,p06.png,0.45478618144989014
glide,MANIQA,p07.png,0.5247013568878174
glide,MANIQA,p08.png,0.43591493368148804
glide,MANIQA,p09.png,0.43850603699684143
glide,MANIQA,p10.png,0.48755791783332825
glide,MANIQA,p11.png,0.48476287722587585
glide,MANIQA,p12.png,0.49576908349990845
glide,MANIQA,p13.png,0.48799508810043335
glide,MANIQA,p14.png,0.5262948870658875
glide,MANIQA,p15.png,0.47938263416290283
glide,MANIQA,p16.png,0.5582762360572815
glide,MANIQA,p17.png,0.329985648393631
glide,MANIQA,p18.png,0.500360369682312
glide,MANIQA,p19.png,0.3783719837665558
glide,MANIQA,p20.png,0.4626060128211975
glide,MANIQA,p21.png,0.5063418745994568
glide,MANIQA,p22.png,0.46624624729156494
glide,MANIQA,p23.png,0.43797066807746887
glide,MANIQA,p24.png,0.557212769985199
glide,MANIQA,p25.png,0.45799386501312256
glide,MANIQA,p26.png,0.45949575304985046
glide,MANIQA,p27.png,0.45787277817726135
dall-e,MANIQA,p01.png,0.4833787977695465
dall-e,MANIQA,p02.png,0.6011903285980225
dall-e,MANIQA,p03.png,0.5729789733886719
dall-e,MANIQA,p04.png,0.42256247997283936
dall-e,MANIQA,p05.png,0.5519758462905884
dall-e,MANIQA,p06.png,0.6354953050613403
dall-e,MANIQA,p07.png,0.5018224716186523
dall-e,MANIQA,p08.png,0.5462086200714111
dall-e,MANIQA,p09.png,0.5150988101959229
dall-e,MANIQA,p10.png,0.48319289088249207
dall-e,MANIQA,p11.png,0.6078038215637207
dall-e,MANIQA,p12.png,0.5501124858856201
dall-e,MANIQA,p13.png,0.5261414051055908
dall-e,MANIQA,p14.png,0.602114737033844
dall-e,MANIQA,p15.png,0.6338226199150085
dall-e,MANIQA,p16.png,0.5725225210189819
dall-e,MANIQA,p17.png,0.6081091165542603
dall-e,MANIQA,p18.png,0.5102031230926514
dall-e,MANIQA,p19.png,0.5270341038703918
dall-e,MANIQA,p20.png,0.44527706503868103
dall-e,MANIQA,p21.png,0.537800669670105
dall-e,MANIQA,p22.png,0.5141215324401855
dall-e,MANIQA,p23.png,0.5350289344787598
dall-e,MANIQA,p24.png,0.6042393445968628
dall-e,MANIQA,p25.png,0.5128533244132996
dall-e,MANIQA,p26.png,0.632288932800293
dall-e,MANIQA,p27.png,0.5512382388114929
own,MANIQA,p17.png,0.5868041515350342
own,MANIQA,p18.png,0.5636370182037354
own,MANIQA,p19.png,0.68342524766922
own,MANIQA,p20.png,0.5112568140029907
own,MANIQA,p21.png,0.5624052882194519
own,MANIQA,p22.png,0.6094635128974915
own,MANIQA,p23.png,0.5821136832237244
own,MANIQA,p24.png,0.6216540932655334
own,MANIQA,p25.png,0.551586389541626
own,MANIQA,p26.png,0.7227969169616699
own,MANIQA,p27.png,0.5139746069908142
midjourney,MANIQA,p01.png,0.6086856722831726
midjourney,MANIQA,p02.png,0.544432520866394
midjourney,MANIQA,p03.png,0.5467825531959534
midjourney,MANIQA,p04.png,0.6097452640533447
midjourney,MANIQA,p05.png,0.5836842060089111
midjourney,MANIQA,p06.png,0.6092284917831421
midjourney,MANIQA,p07.png,0.5424981713294983
midjourney,MANIQA,p08.png,0.5760680437088013
midjourney,MANIQA,p09.png,0.46261879801750183
midjourney,MANIQA,p10.png,0.5518882870674133
midjourney,MANIQA,p11.png,0.43134793639183044
midjourney,MANIQA,p12.png,0.529912531375885
midjourney,MANIQA,p13.png,0.5103771686553955
midjourney,MANIQA,p14.png,0.5979235172271729
midjourney,MANIQA,p15.png,0.5988783836364746
midjourney,MANIQA,p16.png,0.6367539763450623
midjourney,MANIQA,p17.png,0.33015209436416626
midjourney,MANIQA,p18.png,0.5547299385070801
midjourney,MANIQA,p19.png,0.3995981812477112
midjourney,MANIQA,p20.png,0.5780338048934937
midjourney,MANIQA,p21.png,0.6018998622894287
midjourney,MANIQA,p22.png,0.5914114117622375
midjourney,MANIQA,p23.png,0.651546835899353
midjourney,MANIQA,p24.png,0.5771145820617676
midjourney,MANIQA,p25.png,0.5737139582633972
midjourney,MANIQA,p26.png,0.5186975002288818
midjourney,MANIQA,p27.png,0.543163001537323
craiyon,MANIQA,p01.png,0.4660892188549042
craiyon,MANIQA,p02.png,0.46941059827804565
craiyon,MANIQA,p03.png,0.5946499705314636
craiyon,MANIQA,p04.png,0.3600847125053406
craiyon,MANIQA,p05.png,0.5285624265670776
craiyon,MANIQA,p06.png,0.45045122504234314
craiyon,MANIQA,p07.png,0.4983036518096924
craiyon,MANIQA,p08.png,0.40335536003112793
craiyon,MANIQA,p09.png,0.425101637840271
craiyon,MANIQA,p10.png,0.5585572123527527
craiyon,MANIQA,p11.png,0.49219998717308044
craiyon,MANIQA,p12.png,0.5592806339263916
craiyon,MANIQA,p13.png,0.44974175095558167
craiyon,MANIQA,p14.png,0.5069655179977417
craiyon,MANIQA,p15.png,0.5774480104446411
craiyon,MANIQA,p16.png,0.4874524772167206
craiyon,MANIQA,p17.png,0.4234600067138672
craiyon,MANIQA,p18.png,0.35330966114997864
craiyon,MANIQA,p19.png,0.49441447854042053
craiyon,MANIQA,p20.png,0.41109758615493774
craiyon,MANIQA,p21.png,0.5295413732528687
craiyon,MANIQA,p22.png,0.48017507791519165
craiyon,MANIQA,p23.png,0.48920491337776184
craiyon,MANIQA,p24.png,0.5824756026268005
craiyon,MANIQA,p25.png,0.384989470243454
craiyon,MANIQA,p26.png,0.44412049651145935
craiyon,MANIQA,p27.png,0.4611472487449646
